title,text,category,source
Էդվարդ Նալբանդյանը կհանդիպի ԵԱՀԿ Մինսկի խմբի համանախագահներին,"Հայաստանի արտաքին գործերի նախարար Էդվարդ Նալբանդյանը կհանդիպի ԵԱՀԿ Մինսկի խմբի համանախագահներին:Ինչպես «Արմենպրես»-ին տեղեկացրին ՀՀ արտաքին գործերի նախարարության մամուլի, տեղեկատվության և հասարակայնության հետ կապի վարչությունից, այդ նպատակով հունիսի 2-ին ԱԳ նախարար Էդվարդ Նալբանդյանը կայցելի Փարիզ։",Politics,https://armenpress.am/hy/article/849317
Նախիջևանյան հատվածում հակառակորդը ոչ մի վերահսկողություն ոչ մի հատվածում չի ստացել. Արծրուն Հովհաննիսյան,"Հայաստանի պաշտպանության նախարարության մամուլի քարտուղար Արծրուն Հովհաննիսյանն անդրադարձել է որոշ քաղաքական գործիչների կողմից սահմանային թեմաները շահարկելու փարձերին: «Որոշ քաղաքական գործիչներ նախընտրական այս փուլում կրկին շահարկում են սահմանի թեմաները: Նշել ենք, որ չենք խորանալու այդ հարցերի մեջ: Միայն մի կարճ տեղեկանք. ա. Նախիջևանյան հատվածում ոչ մի դիրք հակառակորդը առաջ չի տվել հայկական դիրքերի հաշվին: Ոչ մի վերահսկողություն ոչ մի հատվածում չի ստացել, քանի որ եթե տեսնելով կարելի է վերահսկել ապա, ես անձամբ հրապարակեցի իմ վերահսկողության տակ գտնվող Նախիջևանյան բոլոր քաղաքների նկարները: բ. Երկու կողմից դիրքերի առաջ տալը սկսվել է փետրվար-մարտամսին, հատուկ շեշտում եմ փետրվար-մարտ և ոչ մի դեպքում, ոչ այլ ամիսներին: Հետևաբար ձեր հարմարությամբ դեպքերի ամսթվերը մի խառնեք: գ. Դեռ մեծ հարց է որ կողմն է որքան դիրք առաջ տվել և ինչ արդյունքի հասել վերջում: դ. Մարտից հետո որևէ նոր դիրք հակառակորդն առաջ չի տվել, ողջ գործընթացը եղել է գարնանը, հետո երկու կողմից ընթացել են ինժեներական աշխատանքներ: Եվ վերջում նշենք, որ առնվազն ազնիվ չէ տիրապետելով այդ օպերացիոն ուղղության ընդհանուր դիրքային կոնֆիգուրացիային՝ չնշել, որ դիրքերի գերակայությունը պատկանում է հայկական կողմին»,- «Արմենպրես»-ի փոխանցմամբ, ֆեյսբուքյան իր էջում գրել է Հովհաննիսյանը:Այս թեմային այսօր անդրադարձել էր Հանրապետական կուսակցության ախընտրական ցուցակում երրորդ տեղը զբաղեցնող Դավիչթ Շահնազարյանը:",Politics,https://armenpress.am/hy/article/956884
"Հանրապետությունում այս տարի կկատարվի 29,5 հազար հա բանջարաբոստանային մշակաբույսերի ցանք","ԵՐԵՎԱՆ, 13 ՄԱՐՏԻ, ԱՐՄԵՆՊՐԵՍ (թղթ. Հասմիկ Գեւորգյան): Հանրապետությունում այս տարի կկատարվի շուրջ 29,5 հազար հա բանջարաբաստանային մշակաբույսերի ցանք, որի մեջ կընդգրկվեն նաեւ Արմավիրի մարզի Բաղրամյանի տարածաշրջանի նոր իրացվող 500 հա հողերը: Ինչպես «Արմենպրեսե-ին ասացին գյուղատնտեսության նախարարության բուսաբուծության վարչությունում, նշված ցանքատարածքների 8,5-10 հազար հեկտարը կզբաղեցնեն պոմիդորի տնկարկները, քանի որ վերջինիս բարձրորակ սերմացուների պահանջարկը, նախորդ տարիների համեմատությամբ, այս տարի շատ մեծ է: Այն բավարարելու նպատակով մասնավոր ձեռներեցները նախարարության մասնագետների խորհրդով արդեն հանրապետություն են ներկրել մեծ քանակությամբ «Դիկե, «Ռիդե, «Էլիտար պախմուրնիե, ինչպես նաեւ ջերմատնային մշակության «ֆլորիդաե տեսակի պոմիդորի սերմեր: Բանջարաբոստանային մյուս սերմերի պահանջարկը կբավարարեն ՀՀ գյուղատնտեսության նախարարության համակարգի «Բանջարբոստանային եւ տեխնիկական մշակաբույսերի գիտական կենտրոնըե, «Գյումրիի սելեկցիոն կայանըե, ինչպես նաեւ Ախուրյանի եւ Արմավիրի «Սորտսերմբանջարե ընկերությունները: Սեփական արտադրության հաշվին կլրացվի նաեւ կերային մշակաբույսերի սերմերի պահանջարկը: Նշենք, որ անցած տարի հանրապետությունում մշակվել եւ սպառվել է ավելի քան 832,4 հազար տոննա բանջարեղենի (2007-ին` 845,3 հազար տոննա) եւ 182,2 հազար տոննա բոստանային մշակաբույսերի (2007-ին` 206,3 հազար տոննա) համախառն բերք:",Society,https://armenpress.am/hy/article/463259
Արևելագիտության ինստիտուտը կադրեր է պատրաստում դիվանագիտական կորպուսի համար,"Արաբագիտությունն ազգային հարստություն է, որի միջոցով պետք է նախանշվեն Մերձավոր Արևելքի հետ մեր հետագա հարաբերությունները:Լրագրողների հետ զրույցում այսպիսի կարծիք հայտնեց ԳԱԱ թղթակից անդամ, արևելագետ, պրոֆեսոր Նիկոլայ Հովհաննիսյանը, ում ծննդյան 85-ամյակի առթիվ ՀՀ ԳԱԱ-ում մեկնարկեց «Արաբագիտության արդի հիմնախնդիրները» գիտաժողովը, որի ընթացքում զեկույցներով հանդես եկան ՀՀ ԳԱԱ, Երևանի պետական համալսարանի, Բրյուսովի անվան լեզվահասարակագիտական համալսարանի գիտնականները և մասնագետները:«Խորհրդային Միության տարիներին մենք հասանք այնպիսի նվաճումների, որ Հայաստանի արաբագիտության կենտրոնը Մոսկվայի Արևելագիտության ինստիտուտից հետո համարվում էր երկրորդ կարևոր կենտրոնը: Հայաստանի անկախացումից հետո մենք ՀՀ կառավարության համար ռազմավարական նշանակության գործունեություն ենք իրականացնում՝ դիվանագիտական կորպուսի համար պատրաստելով կադրեր, որոնցից երեքը դեսպաններ են նշանակվել մերձավորարևելյան մի շարք երկրներում, որոշ արաբագետներ էլ աշխատում են Եգիպտոսի, Իրաքի և Սիրիայի գիտական կենտրոններում»,-«Արմենպրես»-ի հաղորդմամբ` նշեց նա:Անդրադառնալով Մերձավոր Արևելքում ստեղծված աշխարհաքաղաքական բարդ իրավիճակին` Նիկոլայ Հովհաննիսյանն ասաց հետևյալը. «Մերձավոր Արևելքի երկրներում մշտապես եղել են հայկական համայնքներ, ուստի մենք չենք կարող անտարբեր լինել: Սիրիայում և Իրաքում կարող են բարդություններ առաջանալ, և մենք կարող ենք ակամայից ներքաշվել այդ ամենի մեջ: Բայց հուսանք, որ մեր իմաստուն քաղաքականության շնորհիվ կխուսափենք այդ ամենից»,-շեշտեց բանախոսը:«Արաբագիտության արդի հիմնախնդիրները» գիտաժողովն իր աշխատանքները կշարունակի հոկտեմբերի 30-ին:Նիկոլայ Հովհաննիսյանը ՀՀ գիտության վաստակավոր գործիչ է: Պարգևատրվել է Մովսես Խորենացում մեդալով, «Հայոց Մեծ եղեռն 1915-2005» և Նանսենի անվան հուշամեդալներով: Ականավոր արևելագետի աշխատանքները ներկայացնում են արաբական երկրների պատմությունը, ազգային-ազատագրական շարժումները, Մերձավոր և Միջին Արևելք-Հայաստան հարաբերությունները:",Society,https://armenpress.am/hy/article/823801
"Փաշինյանը վստահ է, որ ՌԴ-ն շարունակելու է անել առավելագույնը ԼՂ հակամարտության կարգավորման ուղղությամբ","ՀՀ վարչապետ Նիկոլ Փաշինյանը վստահ է, որ Ռուսաստանի Դաշնությունը, թե՛ որպես ԵԱՀԿ Մինսկի խմբի համանախագահ, թե՛ որպես Հայաստանի ռազմավարական դաշնակից, շարունակելու է անել առավելագույնը՝ Լեռնային Ղարաբաղի հակամարտության կարգավորման ուղղությամբ: «Արմենպրես»-ի փոխանցմամբ՝ այս մասին Փաշինյանն ասաց հոկտեմբերի 21-ին «Ֆեյսբուք»-ի իր էջում ուղիղ եթերի ընթացքում:«Այսօր և այս ողջ ընթացքում ես շատ բարձր եմ գնահատում Հայաստանի և Ռուսաստանի Դաշնության համագործակցությունն ու փոխգործակցությունը: Մենք զգում ենք Ռուսաստանի աջակցությունը, որպես ՀՀ-ի և հայ ժողովրդի ռազմավարական դաշնակից: Կա մշտական հաղորդակցություն մեր երկրների միջև, ու մենք հնարավորինս ամենաբարձր ու արդյունավետ կերպով փոխգործացում ենք այս իրավիճակից լուծում գտնելու համար: Սա նաև այն փաստը հաշվի առնելով, որ ՌԴ-ն նաև հանդիսանում է ԵԱՀԿ համանախագահ և Հայաստանի ռազմավարական գործընկերը: Ես կարծում եմ, որ այս երկու կարգավիճակի բերումով ՌԴ-ն մինչ օրս արել է առավելագույնը և սրանից հետո էլ կանի առավելագույնը»,- ասաց Փաշինյանը:Սեպտեմբերի 27-ից Ադրբեջանը Թուրքիայի աջակցությամբ ռազմական գործողություններ էր սանձազերծել Արցախի դեմ՝ կիրառելով ողջ զինանոցը, թիրախավորելով անգամ քաղաքացիական բնակչությանը թե Արցախում, թե Հայաստանում: Առկա են հաստատված տեղեկություններ, որ Ադրբեջանի զինուժի կազմում հայկական կողմի դեմ մարտերի մեջ են նաև Սիրիայից Թուրքիայի միջոցով բերված վարձկաններ: Ադրբեջանն անտեսել է անգամ հոկտեմբերի 10-ից Ռուսաստանի Դաշնության նախագահ Վլադիմիր Պուտինի նախաձեռնությամբ Հայաստանի, Ռուսաստանի և Ադրբեջանի արտաքին գործերի նախարարների ձեռք բերած համաձայնությունը՝ կրակի դադարեցման մասին և պայմանավորվածության ուժի մեջ մտնելուց րոպեներ անց կրակել Արցախի ուղղությամբ, ձեռնարկել հարձակումներ, հրթիռակոծել առաջնագիծն ու բնակավայրեր: Հոկտեմբերի 17-ին Հայաստանի Հանրապետությունը և Ադրբեջանի Հանրապետությունը որոշել էին հոկտեմբերի 18-ին, տեղական ժամանակով ժամը՝ 00:00-ից հաստատել մարդասիրական զինադադար: Որոշումը կայացվել էր՝ ի շարունակություն ԵԱՀԿ Մինսկի խմբի համանախագահ երկրները ներկայացնող Ֆրանսիական Հանրապետության, Ռուսաստանի Դաշնության և Ամերիկայի Միացյալ Նահանգների նախագահների հոկտեմբերի 1-ին արված հայտարարության, ԵԱՀԿ Մինսկի խմբի համանախագահների հոկտեմբերի 5-ի արված հայտարարության և համաձայն հոկտեմբերի 10-ին Մոսկվայում ընդունված համատեղ հայտարարության: Հումանիտար հրադադարի մասին պայմանավորվածության ուժի մեջ մտնելուց րոպեներ անց Ադրբեջանը դարձյալ կրակել Արցախի ուղղությամբ, ձեռնարկել հարձակումներ, հրետակոծել առաջնագիծը:Նորայր Շողիկյան",Politics,https://armenpress.am/hy/article/1032311
Սիրիայում գտնվող հայ սակրավորներից մեկը ականային պատահարից վնասվածք է ստացել. նրա կյանքին վտանգ չի սպառնում,"«Հումանիտար ականազերծման և փորձագիտական կենտրոն»-ը տեղեկացնում է, որ Սիրիայում մարդասիրական առաքելություն իրականացնելու ընթացքում այսօր՝ մարտի 7-ին, տեղի է ունեցել ականային պատահար, որի ժամանակ հայ մասնագետների խմբի սակրավորներից մեկն աջ ոտնաթաթի վնասվածք է ստացել:Ինչպես «Արմենպրես» - ը տեղեկացավ «Հումանիտար ականազերծման և փորձագիտական կենտրոն»-ի ֆեյսբուքի էջից, պատահարի պատճառ է հանդիսացել պլաստիկե իրանով ծուղակ ականը: Վիրավորված ականազերծողը շտապ տեղափոխվել է հոսպիտալ, վիրահատվել է:Նրա կյանքին վտանգ չի սպառնում:Ականազերծման աշխատանքները շարունակվում են:",Society,https://armenpress.am/hy/article/966862
Շարմազանովը հանդիպել է Չեխիայի պատգամավորների պալատի միջնորդությունների հարցերով հանձնաժողովի նախագահին ,"ՀՀ ԱԺ փոխնախագահ Էդուարդ Շարմազանովը փետրվարի 19-ին Վիեննայում հանդիպում է ունեցել Չեխիայի պատգամավորների պալատի միջնորդությունների հարցերով հանձնաժողովի նախագահ Զուզկա Բեբարովա-Ռույբրովայի հետ: Ինչպես «Արմենպրես»-ին տեղեկացրին ՀՀ ԱԺ հասարակայնության և տեղեկատվության միջոցների հետ կապերի վարչությունից, կողմերը քննարկել են մարտ ամսին ԱԺ փոխնախագահի` Չեխիա կատարելիք այցի մանրամասները: Զուզկա Բեբարովա-Ռույբրովան վերահաստատել է Չեխիայում Հայոց ցեղասպանությանը նվիրված ցուցահանդեսի անցկացումը, ինչի կապակցությամբ Էդուարդ Շարմազանովը եւս մեկ անգամ հայտնել է իր երախտագիտությունը:Նրա խոսքով` Չեխիան այս քայլով վերահաստատել է, որ հանդիսանում է մարդու իրավունքների պաշտպանության ջատագով, քանի որ ցուցահանդեսի անցկացումն ուղղված չէ որեւէ երկրի դեմ. այն կոչված է պաշտպանելու մարդու իրավունքները: ԱԺ փոխնախագահի համոզմամբ` քանի դեռ միջազգային ողջ հանրությունը Հայոց ցեղասպանությունը չի ճանաչել և չի գնահատել որպես մարդկության դեմ գործած մեծագույն չարիք, նշանակում է` դեռեւս չի բացառել նոր ցեղասպանությունների հնարավորությունը:Էդուարդ Շարմազանովը Վիեննայում է ԵԱՀԿ խորհրդարանական վեհաժողովի ձմեռային նստաշրջանի աշխատանքներին մասնակցելու նպատակով:",Politics,https://armenpress.am/hy/article/794858
Ջ. Պրեսկոտը ողջունել է Հայաստանում արտակարգ իրավիճակի երկու դրույթների վերացումը,"Հայաստանում նախագահական ընտրությունների վերաբերյալ Եվրոպայի խորհրդի Խորհրդարանական վեհաժողովի (ԵԽԽՎ) զեկուցող Ջոն Պրեսկոտը ողջունել է արտակարգ իրավիճակի երկու դրույթների չեղյալ հայտարարումը Հայաստանի իշխանությունների կողմից: «Ես հատկապես ողջունում եմ քաղաքական կուսակցությունների եւ ոչ կառավարական կազմակերպությունների գործունեության կասեցման մասին դրույթի չեղյալ հայտարարումը, որի վերաբերյալ ես հատուկ կոչ արեցի իմ այցի ընթացքում: Այժմ ես կոչ եմ անում իշխանություններին հանել արտակարգ իրավիճակի մնացած դրույթները, մասնավորապես` նրանք, որոնք սահմանափակում են լրատվամիջոցների ազատությունըե,-ասված է ԵԽ հայաստանյան գրասենյակից «Արմենպրեսե-ին տրամադրած հաղորդագրութունում: Ըստ Ջ. Պրեսկոտի` ներկա ճգնաժամի հանգուցալուծման միակ եղանակը ՀՀ նախագահական ընտրությունների արդյունքների վերաբերյալ Սահմանադրական դատարանի որոշման ճանաչումն է, արտակարգ դրության հանումը, մարդու իրավունքների ու ազատությունների վերականգնումը եւ մարտի 1-ի իրադարձություններին հանգեցրած հանգամանքների անկախ հետաքննումն ու քաղաքական բոլոր ուժերի միջեւ երկխոսության ծավալումն անհրաժեշտ քաղաքական, ընտրական բարեփոխումների շուրջ: Ջ. Պրեսկոտն իր բացահայտումների եւ եզրակացությունների վերաբերյալ կզեկուցի Վեհաժողովի նախագահին ԵԽԽՎ բյուրոյի 2008թ. մարտի 13-ին Փարիզում կայանալիք հանդիպման ժամանակ:",Society,https://armenpress.am/hy/article/452700
Ստեփանավանի օդանավակայանում մեկնարկել են շինարարական աշխատանքները,"ՀՀ կառավարությանն առընթեր Քաղաքացիական ավիացիայի գլխավոր վարչության մի խումբ մասնագետներ ՔԱԳՎ պետ Արտյոմ Մովսիսյանի գլխավորությամբ հոկտեմբերի 25-ին այցելել են Արտակարգ իրավիճակների նախարարություն: Ինչպես «Արմենպրես»-ին տեղեկացրին ՀՀ արտակարգ իրավիճակների նախարարությունից, ԱԻՆ խորհրդակցությունների դահլիճում քննարկեվել են ԱԻՆ «Ստեփանավան» օդանավակայանի վերագործարկման հետ կապված խնդիրները։Ողջունելով հյուրերին` ԱԻ նախարար Արմեն Երիցյանը նշել է, որ դեռ օգոստոսին ՀՀ կառավարության որոշմամբ «Ստեփանավան» օդանավակայանը հանձնվել է ԱԻ նախարարությանը։ «Այսօր դժվար է Արտակարգ իրավիճակների նախարարությունը պատկերացնել առանց ավիացիայի։ Ինքնաթիռներն ու ուղղաթիռները կարող են օգտագործվել հրդեհաշիջման աշխատանքներում` անտառային հրդեհներ, բարձրահարկ շենքերում բռնկված հրդեհներ, ավիացիան անհրաժեշտ է այլ երկրներ մեկնելու և մարդասիրական օգնություն տեղափոխելու համար։ Մենք նախատեսում ենք փոքր ավիացիան օգտագործել նաև հակակարկտային միջոցառումների շարքում։ Ստեփանավանի օդանավակայանում արդեն մեկնարկել են շինարարական աշխատանքները. ցանկապատվում է տարածքը, հիմնովին պետք է վերանորոգվի վարչական շենքը, թռիչքուղին և իրականացվեն բազմաթիվ այլ միջոցառումներ` օդանավակայանը միջազգային ստանդարտներին համապատասխանեցնելու համար», - ասել է ԱԻ նախարարը։«Ողջունում ենք Հայաստանում պետական ավիացիայի զարգացմանն ուղղված ձեր այս նախաձեռնությունը։ Ես և իմ գործընկերները պատրաստ ենք լսել ձեր ծրագրերը, անելիքները և անշուշտ անել մեր առաջարկները»,- իր խոսքում նշել է Քաղաքացիական ավիացիայի գլխավոր վարչության պետ Արտյոմ Մովսիսյանը:Հանդիպման ընթացքում քննարկվել են «Ստեփանավան» օդանավակայանի վարչական շենքին և թռիչքուղուն ներկայացվող պահանջների, օդանավակայանի նավիգացիայի և նավիգացիոն սարքավորումների, ինքնաթիռների տեսակների հետ կապված խնդիրները:",Society,https://armenpress.am/hy/article/737833
Ըստ հայ տնտեսագետների` միջազգային բորսայի տատանումները Հայաստանի տնտեսության վրա որեւէ էական ազդեցություն ունենալ չեն կարող,"ԵՐԵՎԱՆ, 30 ՀՈՒՆՎԱՐԻ, ԱՐՄԵՆՊՐԵՍ (թղթ. Լիանա Եղիազարյան): Միջազգային բորսայի տատանումները եւ ԱՄՆ-ում առաջացած հիփոթեկային շուկայի ճգնաժամը Հայաստանի տնտեսության վրա որեւէ էական ազդեցություն ունենալ չեն կարող: Այսօր լրագրողների հետ հանդիպմանը նման տեսակետ հայտնեցին տնտեսագետներ Էդուարդ Աղաջանովը եւ Թաթուլ Մանասերյանը: ԱՄՆ-ում առաջացած հիփոթեկային շուկայի ճգնաժամը Է. Աղաջանովը բացատրեց ԱՄՆ ֆինանսական հաստատությունների` բարձր ռիսկային վարկերին անցնելով: Ժամանակակից ֆինանսական աշխարհը, ըստ նրա, ներկայումս կիրառում է «ռիսկերի վերափաթեթավորմանե եղանակը, երբ բանկն իր կողմից տրված հիփոթեկային վարկերի չափով իրականացնում է արժեթեղթերի թողարկում, այսպես կոչված` «վարկերի արժեթղթավորումե, իսկ այդ արժեթղթերը վաճառվում են մասնավորապես եվրոպական եւ ասիական բանկերին: «Այդ իսկ պատճառով էլ ԱՄՆ-ում սկիզբ առած ճգնաժամն առաջին հերթին հարվածեց այն երկրներին, որոնց բանկային ֆինանսական համակարգը կապված էր ԱՄՆ-ի հիփոթեկային շուկայի հետ: Սակայն քանի որ Հայաստանում արժեթղթերի շուկան կայացած չէ, եւ մեզ մոտ այդ արժեթղթերը չեն շրջանառվում, ուստի մեր բորսայի վրա ամերիկյան ճգնաժամն անմիջականորեն չի կարող ազդել: Նույնը կարելի է ասել ԱՊՀ մի շարք երկրների մասին, բացառությամբ Ռուսաստանից, որն ունի զարգացած ֆոնդային շուկա: Ուստի առավել մեծ ռիսկեր կան ռուսական շուկայի վրա ազդեցության տեսանկյունիցե,-նշեց տնտեսագետը: Է. Աղաջանովի գնահատմամբ` չնչին է նաեւ ռուսական եւ մի շարք արտասահմանյան բանկերի միջոցով միջնորդավորված կերպով Հայաստանում ռիսկերի առաջացումը, քանի որ հանրապետությունում գործող արտասահմանյան բանկերի ակտիվների շատ փոքր մասն է դրսից Հայաստան բերվում: «Միջազգային ֆոնդային բորսայի ճգնաժամը նույնիսկ ԱՄՆ-ի տնտեսության վրա որեւէ լուրջ ազդեցություն չի ունեցել. ճգնաժամի արդյունքում ամերիկյան մի քանի խոշոր բանկերի կրած ընդհանուր առմամբ մի քանի հարյուր միլիարդ դոլար վնասներն ԱՄՆ-ի շուրջ 14 տրիլիոն դոլար ՀՆԱ-ի չնչին տոկոսն են: ԱՄՆ-ի ֆինանսական համակարգի ամրության պաշարն այնքան մեծ է, որ այն չի կարող խարխլվել այս երեւույթի արդյունքումե,-ասաց նա: Տնտեսագետի կարծիքով` այդ ճգնաժամն անցնելու է շատ հանգիստ: Թ. Մանասերյանի խոսքերով` համաշխարհային տնտեսությանը երկրների ինտեգրման աստիճանը որոշվում է նրանց ֆինանսական շուկաների կայացվածությամբ: Ըստ նրա` Ուկրաինան եւս բավականին ինտեգրված է միջազգային բորսային, ուստի այդ երկրի վրա եւս միջազգային բորսայի տատանումների ազդեցությունը զգալի է: Դրան հակառակ` Ուկրաինայի տնտեսության վրա քաղաքական գործընթացները շատ չնչին ազդեցություն են ունեցել, ինչը բանախոսը բնորոշեց որպես դրական հանգամանք: «Հայաստանում ֆոնդային բորսայի կայացման առումով մենք բավականին հետ ենք մնացել Արեւելյան Եվրոպայի շատ երկրներից, եւ այս ուղղությամբ դեռ բավականին անելիքներ ունենքե,-նշեց Թ. Մանասերյանը: Նա հույս հայտնեց, որ «OMXե-ի մուտքը Հայաստան կարող է մեզ «հարկադրելե` քայլել համաշխարհային զարգացումներին զուգընթաց:",Economy,https://armenpress.am/hy/article/504993
Գարդասիլ պատվաստանյութը Հայաստան ներկրվելուց առաջ լաբորատոր փորձաքննություն է անցել Նիդեռլանդներում,"Հայաստան ներկրված մարդու պապիլոմավիրուսային վարակի դեմ գարդասիլ պատվաստանյութն արտադրվել է ամերիկյան Մերկ ընկերության կողմից 2016 թվականի հոկտեմբերի 12-ին՝ երեք տարի պիտանիության ժամկետով։ Պատվաստանյութի ամբողջ խմբաքանակը մինչև Հայաստան ներկրվելը փաստաթղթային և լաբորատոր փորձաքննություն է անցել Նիդեռլանդներում։ Եվրոպական այս երկրում ոլորտը կանոնակարգող մարմնի՝ Հանրային առողջության և շրջակա միջավայրի ազգային ինստիտուտի կողմից կատարվել է պատվաստանյութի արտադրության ամփոփիչ պրոտոկոլի փորձաքննություն։ 34.700 դեղաչափ պատվաստանյութի լաբորատոր հետազոտության արդյունքում տրամադրվել է համապատասխանության սերտիֆիկատ N 171337 (նկարում)։ Այս մասին «Արմենպրես»-ին տեղեկացրին ՀՀ առողջապահության նախարարությունից:Սերտիֆիկատում նշվում է, որ N 013326 սերիայի պատվաստանյութը, որը ներկրվել է ՀՀ ՄԱԿ-ի մանկական հիմնադրամի միջոցով, համապատասխանում է ազգային և Առողջապահության համաշխարհային կազմակերպության ուղեցույցի Ա մասի պահանջներին, որոնք ապահովում են գենային ինժեներիայի ճանապարհով ստացված (ռեկոմբինանտ) վիրուսանման մասնիկներ պարունակող պատվաստանյութի անվտանգությունն ու արդյունավետությունը։ Սերտիֆիկատը նաև հավաստում է, որ պատվաստանյութի այս խմբաքանակն արտադրվել է կենսաբանական արտադրանքի հիմնական սկզբունքներին և պատշաճ արտադրական գործընթացին համահունչ։Ներկայացվում են նաև լաբորատոր քննությունների արդյունքները։Նշենք, որ ռեկոմբինանտ պատվաստանյութերը ներկայումս համարվում են ամենաանվտանգն ու արդյունավետը։ Հայաստանում 2000 թվականից ռեկոմբինանտ պատվաստանյութ կիրառվում է հեպատիտ Բ-ի կանխարգելման նպատակով մինչև մեկ տարեկան երեխաների շրջանում։",Society,https://armenpress.am/hy/article/914902
ԵՄ-ն շարունակելու է աջակցել ՀՀ-ում բարեփոխումներին. Տիգրան Ավինյանն ընդունել է ԵՄ պատվիրակությանը,"Փոխվարչապետ Տիգրան Ավինյանը նոյեմբերի 27-ին ընդունել է Եվրոպական հանձնաժողովի Արևելյան հարևանության և ինստիտուցիոնալ կարողությունների զարգացման հարցերով տնօրեն Լոուրենս Մերեդիթին։ Ինչպես «Արմենպրես»-ին տեղեկացրեցին փոխվարչապետ Տիգրան Ավինյանի գրասենյակից, հանդիպմանը ներկա էր նաև ԵՄ պատվիրակության ղեկավար, դեսպան Անդրեա Վիկտորինը:Տիգրան Ավինյանը բարձր է գնահատել ԵՄ հետ հաստատված սերտ համագործակցությունը և կարևորել բոլոր ուղղություններով Միության հետ հարաբերությունների զարգացումը։ Լոուրենս Մերեդիթը նշել է, որ ԵՄ-ն շարունակելու է աջակցությունը Հայաստանի կառավարության կողմից իրականացվող բարեփոխումներին։Հյուրերի խնդրանքով փոխվարչապետը խոսել է բարեփոխումների առավել կարևոր ուղղությունների և առկա հնարավորությունների ու մարտահրավերների մասին։ Անդրադարձ է կատարվել Հայաստանում ներդրումների խթանմանը։ Տիգրան Ավինյանը նշել է, որ 2020թ-ին Եվրոպայում նախատեսվում է անցկացնել «ԵՄ-Հայաստան ներդրումային համաժողով»։ Կողմերը քննարկել են կրթության, արդարադատության, էներգետիկ արդյունավետության, թվայնացման, հանրային կառավարման բարեփոխումների ոլորտներին վերաբերող մի շարք հարցեր:",Politics,https://armenpress.am/hy/article/996856
Նավթի գները նվազել են․18-03-22,"Աշխարհի խոշորագույն հումքային բորսաների մարտի 18-ի առևտրային նստաշրջանների արդյունքում սահմանվել են նավթի հետևյալ գները.Նյու-Յորքի NYMEХ (New York Merchantile Exchange) բորսա՝ WTI (Light Sweet) տեսակի նավթի գինը նվազել է 0.73%-ով և կազմել 105.10 դոլար։ Լոնդոնի IСE (InterContinental Exchange Futures) բորսա՝ Brent տեսակի նավթի գինը նվազել է 1.21%-ով և կազմել 107.93 դոլար:Նավթի չափման միավորը բարելն է: Մեկ բարելը կազմում է 158.98 լիտր:Նյու Յորքի NYMEХ-ն (New York Merchantile Exchange) ամերիկայն ֆյուչերսային բորսա է, որը հիմնադրվել է 1882 թվականին և զբաղեցնում է առաջին տեղը նավթային ֆյուչերսների առևտրում: Ներկայումս առեւտուրը շարունակվում է երկու բորսայական միավորներով` NYMEX-ի` նավթի, գազի, պլատինի, պալադիումի, էթանոլի, ածխի, էլեկտրաէներգիայի եւ ածխածնի երկօքսիդի արտանետումների և COMEX-ի ոսկու, արծաթի, պղինձի, ալյումինի ուղություններով:London Intercontinental Exchange (ICE)-ը Լոնդոնյան համաշխարհային ֆինանսական ֆյուչերսների և ընտրանքների բորսան է, որը հիմնադրվել է 1982 թվականին:",Economy,https://armenpress.am/hy/article/1078311
